английский	русский	to last for	продолжать
английский	русский	it last for ages	это длится веками
русский	английский	звездный час	sidereal hour
русский	английский	искупить вину	atone for guilt
английский	русский	atone	искупать
английский	русский	redemption	выкуп
английский	русский	atonement	расплата
русский	английский	навязываться	be imposed
русский	английский	навязывание	imposition
русский	английский	дым	smoke
английский	русский	excel at sport	преуспеть в спорте
английский	русский	force majeure	форс-мажор
английский	русский	casual	повседневная
английский	русский	wildebeest	антилопа гну
английский	русский	whup out of you	из вас
английский	русский	ample bosom	обильная грудь
английский	русский	bosom	лоно
русский	английский	озадачить	perplex
английский	русский	basket case	корзина
английский	русский	social anxiety disorder	социальное тревожное расстройство
английский	русский	gobble	пожирать
английский	русский	grilling	жариться
английский	русский	implausible	неправдоподобно
английский	русский	whimsy	прихоть
английский	русский	scones	булочки
английский	русский	dissident	диссидент
английский	русский	to be on the safe side	быть в безопасности
английский	русский	to be on deathbed	быть на смертном одре
английский	русский	deathbed	смертное ложе
английский	русский	copious	обильный
английский	русский	buttload	buttload
английский	русский	relish	смаковать
английский	русский	bakseyis	bakseyis
английский	русский	headline	Заголовок
английский	русский	disheveled	взъерошенный
английский	русский	sole clue	единственная подсказка
английский	русский	clue	ключ к разгадке
русский	английский	ключ к разгадке	clue
английский	русский	engage	заниматься
русский	английский	заниматься	engage in
английский	русский	engage in	участвовать в
английский	русский	meddling	надоедливый
русский	английский	встряхнуться	shake up
английский	русский	buck up	подниматься
английский	русский	dab	мазок
английский	русский	mullet	кефаль
английский	русский	down time	время простоя
английский	русский	one another	друг друга
английский	русский	at a premium	в большом почете
английский	русский	whimsies	причуды
английский	русский	craftiness	коварство
английский	русский	cancerogenic	канцерогенный
английский	русский	ball of twine	шарик из шпагата
английский	русский	snickerdoodle	snickerdoodle
английский	русский	we're making it work	мы заставляем его работать
русский	английский	мы работаем над этим	we are working on it
английский	русский	blow it way out of proportion	выпустить его из пропорции
русский	английский	раздувать до космических масштабов	balloon
английский	русский	that is reassuring	это обнадеживает
английский	русский	keen sense of humor	острое чувство юмора
английский	русский	harp	арфа
английский	русский	lifelike	как живой
английский	русский	nibbled	грызла
английский	русский	shots	выстрелы
русский	английский	прививки	inoculations
английский	русский	indecipherable	неразборчивый
английский	русский	illegible	неразборчивый
английский	русский	morsel	кусочек
английский	русский	clientele	клиентура
английский	русский	you overstay my welcome	вы задерживаете мой прием
английский	русский	overstay	засидеться
английский	русский	possum	опоссум
английский	русский	dork	придурок
английский	русский	hymen	девственная плева
английский	русский	foot rub	стоп
английский	русский	bitching	скулить
английский	русский	moody	капризный
русский	английский	в дурном настроении	in a bad mood
английский	русский	whorish makeup	крутой макияж
русский	английский	боевой раскрас	battle color
английский	русский	snap	щелчок
английский	русский	once in awhile	иногда
английский	русский	groin	пах
английский	русский	truth be told	По правде говоря
английский	русский	get along	ладить
английский	русский	from here on out	отныне и впредь
английский	русский	amaze	поражать
английский	русский	hand monkey	ручная обезьяна
английский	русский	smooth	гладкий; плавный
английский	русский	love doesn't last	любовь не длится
английский	русский	don't cheap out on the tip	не дешево на кончике
английский	русский	whorish	блядские
английский	русский	leper messiah	прокаженный мессия
английский	русский	malice	злоба
английский	русский	sworn enemy	заклятый враг
английский	русский	homespun	домотканый
английский	русский	homespun stories	домотканые истории
английский	русский	whole package	полный пакет
русский	английский	всё в одном	all in one
русский	английский	честь и слава	Honor and glory
английский	русский	schedule to appear	график появления
английский	русский	schedule to	планировать
английский	русский	tick over	тикать
английский	русский	quarterly basis	ежеквартально
английский	русский	hoot and a half	полтора часа
английский	русский	clay pigeon	глиняный голубь
русский	английский	мишень	target
английский	русский	itinerary	маршрут
английский	русский	in for a treat	для удовольствия
английский	русский	you are in for a treat	вы находитесь в угощении
английский	русский	politically correct	политкорректно
английский	русский	hook on	зацепить
английский	русский	pester	донимать
английский	русский	put over my knee	надеть мое колено
русский	английский	отшлёпаю	spank
английский	русский	landlord	арендодатель
русский	английский	арендодатель	landlord
английский	русский	missile silo	ракетный силос
английский	русский	missile	ракета
английский	русский	to be mighty white	быть могучим белым
английский	русский	to be mighty white of you	быть сильным от тебя
английский	русский	pecan pie	пирог с орехами
английский	русский	roller coaster	американские горки
английский	русский	spin the teacups	вращать чашки
английский	русский	gist	суть
английский	русский	essence of	сущность
английский	русский	bacon grease	жир бекона
английский	русский	bitchiness	стервозность
английский	русский	labor	труд, работа
английский	русский	bootblack	чистильщик сапог
английский	русский	deep down	в глубине души
английский	русский	deep down inside	Глубоко внутри
английский	русский	peas in a pod	горох в стручке
английский	русский	smarty pants	Нахал, выскочка, пижон
английский	русский	a witch's cackle	колдунья ведьмы
английский	русский	trifecta	Trifecta
английский	русский	applicable	применимый
английский	русский	unsettling	тревожащий
английский	русский	sun of a gun	солнце пистолета
английский	русский	spank me	отшлепай меня
английский	русский	itinerary receipt	расписание маршрута
английский	русский	itinerary number	номер маршрута
английский	русский	reek	вонь
английский	русский	space heater	обогреватель
английский	русский	weepy	плаксивый
английский	русский	customary	обычный
английский	русский	soothe my soul	успокой мою душу
английский	русский	platonic love	платоническая любовь
английский	русский	quirky affectation	причудливая аффектация
английский	русский	you re made it so	вы сделали это так
английский	русский	pillow talk	Интимный разговор
английский	русский	hemisphere	полусфера
английский	русский	ahoy	на палубе
английский	русский	have your way with me	пройдите со мной
английский	русский	hooch	самогон
английский	русский	maid of honor	фрейлина
русский	английский	подружка невесты	bridesmaid
английский	русский	spoiler alert	Осторожно, спойлеры
английский	русский	can-do attitude	отношение к делу
английский	русский	you have got a can-do attitude	у вас есть отношение к делу
английский	русский	hummingbird	колибри
английский	русский	go back and forth	идти туда и обратно
русский	английский	не могу определиться	I can not decide
английский	русский	magpies	сороки
английский	русский	way off	далеко
английский	русский	flare	вспышка
русский	английский	порок	vice
английский	русский	standstill	остановка
английский	русский	parrot it back	попугай обратно
английский	русский	washed up	вымытые
русский	английский	конченый	finished
английский	русский	washed-up	вымытые
английский	русский	prenatal care	дородовой уход
английский	русский	prenatal cigarettes	пренатальные сигареты
английский	русский	strap on a pair	ремень на пару
русский	английский	раздобудь пару яиц	get a couple of eggs
английский	русский	repellent	отталкивающий
английский	русский	here and after known as	здесь и после
английский	русский	around the corner	за углом
русский	английский	не за горами	not far away
английский	русский	shoelaces	шнурков
английский	русский	shoelace	шнурки
английский	русский	loafers	мокасины
русский	английский	лодырь	quitter
английский	русский	loafer	бездельник
английский	русский	poor thing	Бедняга
английский	русский	play pranks	играть в шалости
английский	русский	congenital	врожденный
английский	русский	penmanship	чистописание
русский	английский	почерк	handwriting
английский	русский	assuage	успокаивать
английский	русский	assuage your guilt	успокоить свою вину
английский	русский	laxative	слабительное
английский	русский	imposition	навязывание
английский	русский	fuzz	пушинка
русский	английский	полицейский	policeman
английский	русский	sorcery	колдовство
английский	русский	capacity	вместимость
английский	русский	entry	запись
английский	русский	back and forth	назад и вперед
английский	русский	keister	Keister
английский	русский	lock picks	Отмычки
английский	русский	lodge	домик
английский	русский	stacked like you	сложены как вы
английский	русский	alley cat	аллея кота
английский	русский	alley cats	колыбели
русский	английский	ночные бабочки	night butterflies
английский	русский	i'll say	Я скажу
английский	русский	pitcher	кувшин
английский	русский	humidifier	увлажнитель
русский	английский	суперобложка	dust jacket
английский	русский	deal breaker	разблокировать сделку
английский	русский	won't last long	не продлится долго
английский	русский	dust jacket	пылесборник
английский	русский	unfold	раскрываться
английский	русский	laughter	смех
английский	русский	brown sugar	коричневый сахар
английский	русский	toolbag	сумка с инструментами
английский	русский	over the next	в течение следующего
английский	русский	marital status	семейное положение
английский	русский	fairly well	довольно хорошо
английский	русский	rock me	Сходить по тебе с ума
английский	русский	contagion	зараза
английский	русский	hard hat	каска
английский	русский	incessant	непрекращающийся
английский	русский	cater	угождать
английский	русский	plant the seed	сажать семена
английский	русский	state of emergency	чрезвычайное положение
русский	английский	маяк	lighthouse
английский	русский	hebrew	иврит
английский	русский	flume ride	катание на лодке
английский	русский	prenuptial agreement	брачный договор
английский	русский	hazing	дедовщина
английский	русский	give a heads-up	давать хедз-ап
русский	английский	рассказать	tell
английский	русский	healthy attitude	здоровое отношение
английский	русский	worded letter	сформулированное письмо
английский	русский	social conventions	социальных конвенций
русский	английский	социальные нормы	social norms
английский	русский	you behaved	вы вели себя
английский	русский	fashion statement	заявление моды
английский	русский	down the road	по дороге
русский	английский	в будущем	in future
английский	русский	alarmist	паникер
английский	русский	impasse	тупик
английский	русский	trivia	пустяки
английский	русский	out of sight out of mind	С глаз долой, из сердца вон
английский	русский	scientific curiosity	научное любопытство
английский	русский	nepotism	семейственность
русский	английский	семейственность	nepotism
английский	русский	rampant	безудержный
английский	русский	heartthrob	предмет обожания
английский	русский	overnight	с ночевкой
английский	русский	all bets are off	все ставки сделаны
английский	русский	blacked out	затемнены
английский	русский	spooned me	поманил меня
английский	русский	kitten	котенок
английский	русский	for very long	очень долго
английский	русский	acting choice	действующий выбор
английский	русский	geezer	старикашка
английский	русский	stem cells	стволовые клетки
английский	русский	puberty	половая зрелость
английский	русский	stood up	встал
русский	английский	подводить кого-л.	let smb. down
английский	русский	stand up	Встаньте
английский	русский	restitution	реституция
английский	русский	rain check	проверка дождя
английский	русский	discontent	недовольство
английский	русский	cutup	Резать
английский	русский	mint-in-box	мята в коробке
английский	русский	sparkling	сверкающий
английский	русский	genital girth	генитальный обхват
английский	русский	algae	водоросли
английский	русский	kidding aside	шутить в сторону
английский	русский	zip it	застегни это
английский	русский	sleazebag	отвратительный тип
английский	русский	fractional	дробный
английский	русский	declined	отказался
английский	русский	envision	воображать
английский	русский	vow	клятва
английский	русский	speak up	высказываться
русский	английский	заговорить громко	speak up
английский	русский	oy vey	oy vey
английский	русский	dim	тусклый
английский	русский	loopholes	лазейки
английский	русский	not definite	не определен
английский	русский	postcard	открытка
английский	русский	weak tea	слабый чай
английский	русский	from the heart	из сердца
английский	русский	glistering	блистающею
английский	русский	funding	финансирование
английский	русский	back in the day	в былые времена
английский	русский	death wish	желание смерти
английский	русский	crude	сырой
английский	русский	nursery school	медицинское училище
английский	русский	do drugs	принимать наркотики
английский	русский	persistent	стойкий
английский	русский	dine	обедать
английский	русский	skank	Skank
английский	русский	would be busting a gut	будет разрушать кишку
английский	русский	blessing	благословение
английский	русский	flow	течь
английский	русский	no definite	нет определенного
английский	русский	yeast	дрожжи
английский	русский	duplicate	дублировать
английский	русский	wheat	пшеница
английский	русский	rave	рейв
английский	русский	dibs	бабки
русский	английский	чур я	chur
английский	русский	long overdue	давно пора
английский	русский	it's long overdue	это давно назрело
английский	русский	pencil sharpener	точилка
английский	русский	extension cord	удлинитель
английский	русский	what are you smiling at	что вы улыбаетесь
английский	русский	lift off	поднять
английский	русский	for an hour straight	в течение часа
английский	русский	it has nothing to do with	это не имеет никакого отношения к
английский	русский	theory of relativity	теория относительности
английский	русский	milky way galaxy	Млечный путь
английский	русский	recompense	возмещение
английский	русский	tar	деготь
английский	русский	crunchy	хрустящий
английский	русский	prospective	перспективный
английский	русский	behave yourself	веди себя хорошо
английский	русский	obese	страдающий ожирением
английский	русский	stroller	Бродяга
английский	русский	tinfoil hat	шляпа из фольги
английский	русский	allusion	ссылка
английский	русский	got to cut loose	вырваться
английский	русский	it's never get old	он никогда не стареет
английский	русский	hamper	затруднять
английский	русский	garbage disposal	вывоз мусора
английский	русский	loosey goosey	рыхлый гусиный
английский	русский	clipped	обрезанный
английский	русский	twaddle	болтовня
английский	русский	pubis	лобок
английский	русский	womenfolk	бабы
английский	русский	rustic upbringing	деревенское воспитание
английский	русский	rustic	простоватый
английский	русский	polecat	хорек
английский	русский	wronged	обидел
английский	русский	deluxe	роскошный
английский	русский	squirrel	белка
английский	русский	sustainibility	устойчивость
английский	русский	sustainability	устойчивость
английский	русский	emerald	изумруд
русский	английский	свежесть	freshness
английский	русский	colonel	полковник
английский	русский	disabled	отключен
русский	английский	инвалид	disabled
английский	русский	cat-burglar	кошка грабитель
английский	русский	stay frosty	оставаться морозным
английский	русский	tip	наконечник
английский	русский	savor the moment	смаковать момент
английский	русский	duct	проток
английский	русский	towed vehicle	буксируемое транспортное средство
английский	русский	nosey	пронырливый
английский	русский	burying the hatchet	погребение топора
русский	английский	прекращение вражды	cessation of hostility
английский	русский	calling card	визитная карточка
английский	русский	pile of	куча
английский	русский	we have nothing in common	у нас нет ничего общего
английский	русский	skew	скос
русский	английский	отбивать охоту	discourage
английский	русский	harshly	резко
английский	русский	flattered	польщен
английский	русский	to discipline	дисциплинировать
английский	русский	hearth	топка
английский	русский	winter fuel	зимнее топливо
английский	русский	misread	неправильно истолковывать
английский	русский	eggnog	эгног
английский	русский	drawbridge	подъемный мост
английский	русский	chasm	бездна
английский	русский	to my bones	к моим костям
английский	русский	solely	исключительно
английский	русский	roughly half a year later	примерно полгода спустя
английский	русский	cheat out of	обманывать
английский	русский	human resources department	отдел кадров
английский	русский	lodged a complaint	подал жалобу
английский	русский	biological urges	биологические побуждения
английский	русский	insecure	небезопасный
английский	русский	construed	истолковывать
русский	английский	получать высшую оценку	ace
английский	русский	interstate highway	Межрегиональная трасса
английский	русский	rumble	громыхание
русский	английский	драка между бандами	rumble
английский	русский	assign blame	возлагать вину
русский	английский	найти виновных	find the guilty
английский	русский	beckoning	манит
английский	русский	a head start	голова
английский	русский	give a head start	дать начало
русский	английский	дать фору	give a head start
английский	русский	jokes on you	Пошутили над тобой
английский	русский	street smart	Уличный ум
русский	английский	смекалка	savvy
английский	русский	screw you	пошел ты
английский	русский	smug	самодовольный
английский	русский	bloopers	ляпы
английский	русский	ominous	угрожающий
английский	русский	ominous sign	зловещий знак
английский	русский	outrageous	возмутительный
английский	русский	in exchange of	в обмен на
английский	русский	leaps and bounds ahead of mine	прыжки и ограничения впереди моих
английский	русский	boa constrictor	boa constrictor
русский	английский	свертывать спиралью	coil
английский	русский	grouch	брюзжать
английский	русский	knit	вязать
английский	русский	yarn boulder	валун пряжи
английский	русский	granny square	площадь бабушки
английский	русский	martial adjustment	военная корректировка
английский	русский	lingerie	Дамское белье
английский	русский	hissy fit	вспышка гнева
английский	русский	nag	пилить
английский	русский	forklift	грузоподъемник
английский	русский	morbid obesity	болезненное ожирение
английский	русский	insufferable	невыносимый
английский	русский	compatible	совместимый
английский	русский	intellectual compatible	интеллектуально совместимый
английский	русский	chauffeur	шофер
английский	русский	abhorrent	отвратительный
английский	русский	cute as a button	мило как кнопка
английский	русский	good buddy	хороший друг
английский	русский	dust up	пылесосить
английский	русский	much ado about nothing	много шума из ничего
английский	русский	devil-may-care	бесшабашный
английский	русский	cut to the chase	В погоню
русский	английский	переходи к делу	get down to business
английский	русский	scamp	негодяй
английский	русский	lovable	привлекательный
английский	русский	moving at a pace	движение в темпе
английский	русский	refute	опровергать
английский	русский	slid out	выскользнуть
английский	русский	slide out	выскользнуть
английский	русский	homewrecker	Крушитель
английский	русский	despair	отчаяние
английский	русский	help out	помогать
английский	русский	slippery	скользкий
английский	русский	concur	совпадать
английский	русский	link arm drink	напиток
русский	английский	на брудершафт	on brotherhood
английский	русский	novice	начинающий
английский	русский	join in	Присоединяйся
английский	русский	hunched	сгорбленный
английский	русский	keep awake at night	бодрствовать ночью
английский	русский	feces	фекалии
английский	русский	streetcar	трамвай
английский	русский	devotion	преданность
английский	русский	struck	пораженный
русский	английский	я могу отличить	i can distinguish
английский	русский	frivolous	легкомысленный
английский	русский	worthwhile	стоит
английский	русский	peer review	экспертная оценка
английский	русский	counter bias	встречное смещение
английский	русский	prejudge	осуждать
английский	русский	pre-judge	перед судьей
английский	русский	mammary gland	молочная железа
английский	русский	to nurse	нянчить
английский	русский	glass ceiling	стеклянный потолок
английский	русский	shatter	раздробить
английский	русский	shattering	сокрушительный
английский	русский	outreach	пропаганда
английский	русский	outreach program	информационно-пропагандистская программа
английский	русский	hard sciences	твердые науки
английский	русский	otter	выдра
английский	русский	excited	в восторге
английский	русский	steady	неуклонный
английский	русский	seedy-looking	потрепанный выглядящий
английский	русский	seedy	потрепанный
английский	русский	hooky	прогул
английский	русский	play hooky	играть на крючках
английский	русский	reefer	гардемарин
русский	английский	сигарета с марихуаной	cigarette with marijuana
английский	русский	alma mater	альма-матер
английский	русский	hallway	прихожая
английский	русский	beanstalk	бобовый стебель
английский	русский	real life	реальная жизнь
английский	русский	misguiding	вводящий в заблуждение
английский	русский	foreplay	любовная игра
русский	английский	признаться	admit
английский	русский	bombardment	бомбардировка
английский	русский	survey	опрос
английский	русский	savant	ученый
английский	русский	memorabilia	памятные вещи
английский	русский	low-key	неброский
английский	русский	waylay	подстерегать
английский	русский	waylaid	подкараулил
английский	русский	stand down	стоять
английский	русский	in here	здесь
английский	русский	tenured position	занятое положение
английский	русский	complacent	самодовольный
английский	русский	diminish	уменьшить
английский	русский	output	вывод
английский	русский	well put	хорошо сказано
английский	русский	start a family	создать семью
английский	русский	applicant	заявитель
английский	русский	recipe	рецепт
английский	русский	anyhow	во всяком случае
английский	русский	celestial	астрономический
английский	русский	meerkat	сурикат
английский	русский	shmooze	shmooze
английский	русский	exploit	эксплуатировать
английский	русский	demerit	выговор
английский	русский	rebuke	упрек
английский	русский	cliffhanger	захватывающий фильм
английский	русский	sexually voratious	сексуально прожорливый
английский	русский	voracious	прожорливый
английский	русский	closure	закрытие
английский	русский	feminine	женский
русский	английский	женственный	feminine
английский	русский	meth head	голова метана
английский	русский	meth heads	метановые головки
русский	английский	нарики	nariki
английский	русский	compulsive	заядлый
английский	русский	drag	бремя
английский	русский	layout	расположение
русский	английский	макет	layout
русский	английский	антоним	antonym
английский	русский	admit	признавать
английский	русский	celestial body	небесное тело
английский	русский	grasp	схватывание
английский	русский	lured	заманил
английский	русский	kennels	питомники
русский	английский	конура	kennel
английский	русский	noggin	башка
английский	русский	i feel for you	я чувствую к тебе
английский	русский	puppeteer	кукольник
английский	русский	hobo	бродяга
английский	русский	pursue science	преследовать науку
английский	русский	starch	крахмал
английский	русский	vitals	наиболее важные части
русский	английский	жизненно важные органы	vital organs
английский	русский	guilt trap	ловушка вины
русский	английский	это подразумевает	That means
английский	русский	kaiser	кайзер
английский	русский	submit	Отправить
английский	русский	overhead	накладные расходы
английский	русский	four-eyes	четыре глаза
русский	английский	очкарик	eyeglasses
английский	русский	nothing short of	ничего, кроме
английский	русский	nothing short of death	ничего, кроме смерти
английский	русский	neediness	необеспеченность
английский	русский	roll-on	шариковый
английский	русский	bangs	челка
английский	русский	kind of a tie	вид галстука
английский	русский	door-to-door	от двери до двери
английский	русский	pat-down	погладить вниз
русский	английский	обыск	search
английский	русский	pull out of line	выходить из строя
английский	русский	got pull out of line	вышел из строя
английский	русский	impairment	нарушение
английский	русский	potion	зелье
английский	русский	goosebumps	мурашки
английский	русский	shrimp buffet	креветочный буфет
английский	русский	funky	трусливый
английский	русский	long time no see	давно не виделись
английский	русский	masculinity	мужественность
английский	русский	masculinity femininity	мужественность женственности
английский	русский	pillage	мародерство
английский	русский	seclude	уединяться
английский	русский	secluded area	изолированная область
английский	русский	fungus	грибок
английский	русский	satanic fungus	сатанинский грибок
английский	русский	factoid	Factoid
английский	русский	pass by	пройти мимо
английский	русский	lousy	паршивый
английский	русский	severity	строгость
английский	русский	farewell party	прощальная вечеринка
английский	русский	fussing	суета
английский	русский	fussing around	суетиться
английский	русский	window cracked open	окно раскололось
английский	русский	humid	влажный
английский	русский	woe	горе
английский	русский	a while back	Некоторое время назад
английский	русский	revelation	откровение
английский	русский	hitting on	попадание на
английский	русский	sugarcoat	подсластить
русский	английский	приукрашивать	embellish
английский	русский	cup size	размер чашки
английский	русский	cornfield maze	лабиринт кукурузного поля
английский	русский	claim to be	претендовать на
английский	русский	all the more	Все больше
английский	русский	apply	подать заявление
английский	русский	fortitude	сила духа
английский	русский	couldn't help but notice	не мог не заметить
английский	русский	know it all	все знают
английский	русский	she has been known to call you a name	она, как известно, называет вас именем
английский	русский	willow	ива
русский	английский	бумажная салфетка	paper napkin
английский	русский	dewy-eyed	романтичный и наивный
английский	русский	moist	влажный
английский	русский	moon-calf	луна-теленок
русский	английский	дурачок	fool
английский	русский	tangy	острый
английский	русский	tangy taste	острый вкус
английский	русский	mitts	митенки
английский	русский	be married to	быть женатым на
английский	русский	deduct	вычитать
английский	русский	top-notch idea	первоклассная идея
английский	русский	backsies	backsies
английский	русский	dead giveaway	мертвая распродажа
английский	русский	that's dead giveaway	это мертвая распродажа
русский	английский	никто не поверит	no one will believe
английский	русский	bossy	властная
английский	русский	icy	ледяной
русский	английский	ледяной	ice
английский	русский	well founded	хорошо обоснованный
английский	русский	shin	голень
английский	русский	baseline fear	исходный страх
английский	русский	visual stimuli	визуальные стимулы
английский	русский	stimuli	раздражители
английский	русский	goof off	отключаться
английский	русский	goofing off	лентяйничать
английский	русский	giving birth to a baby	рождение ребенка
английский	русский	drum up	зазывать
английский	русский	drum up business	барабанный бизнес
английский	русский	so late	так поздно
английский	русский	mutton	баранина
английский	русский	give away money	отдавать деньги
английский	русский	i should hope so	я должен надеяться
русский	английский	надеюсь на это	hope so
английский	русский	banging on	стучать
английский	русский	the time before that	время до этого
английский	русский	put something in the bank	положить что-то в банк
русский	английский	на будущее	for the future
английский	русский	keep in line	держать в очереди
английский	русский	one arrow in a quiver	одна стрела в колчане
